,Jnum,ROT_mean,ROT_std,SL_mean,SL_std,RDD_mean,RDD_std,NO_mean,NO_std,NO_max,U_mean,U_std,Ele_mean,Ele_low,WL_mean,WL_std,RDD_mean,RDD_std,NIV,NRT,Stay_mean,Stay_std,class
311,43,205.96511627906978,114.30423476604703,280.0197298387607,588.928208828921,485.98484611783044,649.410518652361,0.3,0.64,2,0.9224,0.0126,0.6624,0,520.875,372.5527437491234,485.98484611783044,649.410518652361,0,241,873.8830886828599,453.2840833008915,2
312,23,203.1086956521739,112.46699578888438,688.6186863260382,333.67505320752673,891.7273819782122,335.1603905301248,0.3,0.46,1,0.9221,0.0349,0.6916,0,276.5416666666667,188.07516874170875,891.7273819782122,335.1603905301248,1,125,423.71719470238594,234.12157310063714,0
313,23,223.08695652173913,114.27642422746479,672.1270366685116,381.24381378383185,895.2139931902508,441.58305346384327,0.4,0.49,1,0.8983,0.0408,0.2685,2,295.5833333333333,196.4047514417329,895.2139931902508,441.58305346384327,1,146,421.7607815295925,279.74011042084356,2
314,46,201.25,120.05111003959576,319.18705862899236,532.2878079846946,520.4370586289924,606.1875672117759,0.5,0.92,3,0.9457,0.0341,0.4782,2,539.9583333333334,383.2467361425129,520.4370586289924,606.1875672117759,0,255,812.2732499911051,484.6352688490017,2
315,42,188.72619047619048,122.41800960628186,394.4352710836839,591.2641777585009,583.1614615598744,680.5595252616946,0.2,0.4,1,0.928,0.0164,0.7147,1,466.125,317.3680910367854,583.1614615598744,680.5595252616946,0,211,760.3511129846434,413.31816327666223,1
316,20,185.7,94.61334472472687,843.1053082077651,363.7843334591617,1028.8053082077654,369.734233978959,0.1,0.3,1,0.7681,0.1079,0.6387,0,216.75,169.95973787929893,1028.8053082077654,369.734233978959,0,103,417.14704025307145,186.59926825667193,0
317,29,235.1551724137931,102.47977962440602,517.4674519030417,422.1211478935674,752.6226243168347,459.7805605228658,0.3,0.46,1,0.9148,0.0313,0.3043,2,400.5416666666667,255.1414197993384,752.6226243168347,459.7805605228658,0,189,444.84439553944935,317.9360080562436,1
318,28,224.51785714285714,108.05045796680703,722.0742152794286,421.515656662441,946.5920724222858,459.2076082522662,0.5,0.67,2,0.9441,0.0276,0.348,4,362.4583333333333,246.6119977425177,946.5920724222858,459.2076082522662,0,170,558.6982088968343,303.20964178930694,0
319,39,191.87179487179486,114.13609274024235,463.03274870244786,456.81956134776664,654.9045435742428,524.460154528499,0.6,0.66,2,0.9526,0.0215,0.5981,1,435.9166666666667,327.27593055741545,654.9045435742428,524.460154528499,0,203,661.4869585244774,370.0911664269873,1
320,13,252.57692307692307,115.3662805945691,1028.5363028924728,411.88506717403095,1281.1132259693954,452.775018581641,0.3,0.46,1,0.692,0.1093,0.7201,0,189.79166666666666,105.08041728705794,1281.1132259693954,452.775018581641,1,92,215.34161164367816,158.59016333515925,0
321,26,242.3653846153846,111.7151733455277,615.8492081789673,379.3537951897702,858.2145927943519,417.9876693306398,0.4,0.66,2,0.9641,0.0165,0.4368,0,374.7083333333333,247.07239646958183,858.2145927943519,417.9876693306398,0,175,340.78558183646277,227.98610094891737,0
322,34,223.25,123.64734304131436,427.6100776691676,383.40618585815474,650.8600776691676,451.0306955461071,0.5,0.5,1,0.9398,0.0317,0.6093,2,447.7916666666667,274.5831278451431,650.8600776691676,451.0306955461071,0,210,578.7583611192111,396.0558086180018,2
323,55,266.54545454545456,99.89900685316113,365.9909938425901,506.9705461682235,632.5364483880445,554.8889925813489,0.4,0.66,2,0.9305,0.0125,0.7351,0,871.0,528.77956970115,632.5364483880445,554.8889925813489,0,401,658.3503136832019,450.3111379864914,0
324,20,194.425,124.2069115427962,650.3580420627165,367.936071325975,844.7830420627164,357.4704595959903,0.4,0.66,2,0.8246,0.0361,0.7157,0,228.20833333333334,152.41697990673114,844.7830420627164,357.4704595959903,0,110,391.33431450237225,237.8492480627163,0
325,23,210.32608695652175,126.35161504238292,670.1985445976414,437.27680352103556,880.5246315541633,513.4664969842992,0.1,0.3,1,0.9617,0.0117,0.347,1,283.5416666666667,171.55629036525852,880.5246315541633,513.4664969842992,0,133,524.7094551047651,387.02758234621143,2
326,30,207.43333333333334,110.96446378107822,586.560070142532,393.5424144051681,793.9934034758651,443.9844509276533,0.2,0.4,1,0.9512,0.0239,0.31,4,370.0833333333333,248.8219605572538,793.9934034758651,443.9844509276533,2,162,546.7610553441042,299.70892336887175,0
327,40,192.1,118.20348979619848,212.11861813398417,611.1952731980995,404.2186181339842,688.6952631945433,0.6,0.49,1,0.9179,0.0121,0.6935,0,450.8333333333333,321.5635197316733,404.2186181339842,688.6952631945433,0,213,837.4492042999939,431.95883650005,2
328,31,211.79032258064515,89.00206360361759,590.825641921148,362.6465633765584,802.6159645017932,371.544543868381,0.4,0.49,1,0.8421,0.0872,0.5913,0,381.7916666666667,297.3627455323809,802.6159645017932,371.544543868381,0,176,453.42892072912224,185.4428978142959,2
329,21,188.61904761904762,108.96525273615839,648.8801007893564,492.3743663771991,837.499148408404,538.5046031302181,0.5,0.5,1,0.9532,0.0205,0.4752,0,234.25,202.10563450829372,837.499148408404,538.5046031302181,0,107,514.2591249760083,271.4689774136404,0
330,36,220.58333333333334,112.32167966257548,483.02842576690705,498.7962420869194,703.6117591002405,571.0857619697359,0.2,0.4,1,0.9267,0.0335,0.5909,2,479.25,345.89259532403986,703.6117591002405,571.0857619697359,0,211,603.378238228027,363.59081785692035,0
331,19,197.0,112.63109321095457,736.5535215021049,396.5072614294166,933.5535215021048,397.740169802641,0.5,0.5,1,0.9213,0.0177,0.7565,1,224.58333333333334,171.62894002922573,933.5535215021048,397.740169802641,0,101,463.2225828994143,232.4548971755724,0
332,17,220.7941176470588,112.8390392945958,821.3830702933147,308.7147593082591,1042.1771879403736,345.1785552763694,0.5,0.67,2,0.9223,0.0572,0.59,0,226.54166666666666,162.75050669830665,1042.1771879403736,345.1785552763694,0,97,354.76666972074486,193.8418174882699,1
333,16,178.875,112.50312495659843,702.7263327915982,310.95288952379167,881.6013327915982,342.00616313458187,0.7,0.64,2,0.9672,0.0131,0.3596,2,163.41666666666666,133.0162636255014,881.6013327915982,342.00616313458187,0,81,516.052760858446,305.23258188372006,2
334,32,227.953125,125.2287506534916,583.5645229017996,444.9626156872883,811.5176479017996,510.32655622807073,0.3,0.46,1,0.9515,0.0227,0.3681,4,429.2083333333333,258.3367036070476,811.5176479017996,510.32655622807073,0,196,570.5395226432408,365.1332942415199,0
335,23,203.84782608695653,101.77665603008093,458.753632368793,414.0858757259672,662.6014584557495,461.4134061753501,0.6,0.49,1,0.9186,0.0169,0.6968,0,275.0416666666667,210.87737929237983,662.6014584557495,461.4134061753501,0,130,477.74506318039965,215.55957235782606,2
336,26,226.53846153846155,93.03183109900147,640.5379128395442,400.8987463248827,867.0763743780058,445.8442704117736,0.5,0.5,1,0.9064,0.0401,0.6102,0,347.25,239.3487257120873,867.0763743780058,445.8442704117736,0,162,382.5287751067474,201.43904234486163,2
337,36,223.16666666666666,124.6049312382495,474.2974347936018,451.87880981006384,697.4641014602684,518.8791357461483,0.4,0.49,1,0.9545,0.0193,0.4702,0,470.75,286.25531290557154,697.4641014602684,518.8791357461483,0,213,539.3241347142329,283.6735161034051,0
338,31,210.69354838709677,108.87842268382946,533.4347352034121,420.75031560970865,744.128283590509,474.77046007775635,0.4,0.49,1,0.9417,0.0303,0.371,4,383.375,277.51982849579116,744.128283590509,474.77046007775635,0,179,486.9224805368203,305.6636981446317,1
339,39,210.05128205128204,113.69565734167838,547.2798218382868,442.96309519034673,757.3311038895689,489.16344612411325,0.2,0.4,1,0.935,0.0056,0.7367,0,475.5833333333333,336.66692450485175,757.3311038895689,489.16344612411325,2,229,538.3023360404317,303.6107161921789,2
340,17,275.1764705882353,109.34711878940045,859.4476224946111,422.51084254910285,1134.6240930828462,487.49347685614424,0.2,0.4,1,0.8477,0.0517,0.6454,0,278.0,157.8800969090151,1134.6240930828462,487.49347685614424,0,123,221.66314257839826,159.27359833313818,0
341,41,253.2439024390244,118.38682575185568,592.2571167380785,516.1847113713671,845.5010191771026,581.8150525131856,0.6,0.66,2,0.9503,0.0162,0.3356,1,603.1666666666666,346.0749758201088,845.5010191771026,581.8150525131856,0,274,509.5635092652296,363.0290017679468,0
342,48,231.57291666666666,115.612003304846,431.09632729594955,471.382830143196,662.6692439626162,548.6204311338399,0.3,0.46,1,0.9267,0.0309,0.44,4,658.2916666666666,405.59059090486255,662.6692439626162,548.6204311338399,0,300,635.2582756767357,355.2158758496047,2
343,29,219.5344827586207,123.43677224382466,438.4425044543769,452.61228823983527,657.9769872129975,525.3200544732978,0.1,0.3,1,0.8963,0.0205,0.8127,0,372.875,256.4226755606194,657.9769872129975,525.3200544732978,0,172,605.303706833153,360.4259025063214,1
344,29,258.82758620689657,109.63743350338007,748.0114435948248,434.02526048128107,1006.8390298017213,449.25139918366585,0.2,0.4,1,0.8076,0.078,0.5591,0,448.75,272.85653281532404,1006.8390298017213,449.25139918366585,0,195,335.04982036244013,203.8026838199129,1
345,40,207.525,111.75799468047018,303.5303005656682,570.0103819985464,511.05530056566823,637.8486175648195,0.4,0.49,1,0.9505,0.0129,0.3459,1,486.9166666666667,350.6351280969372,511.05530056566823,637.8486175648195,0,225,804.4101163366873,504.7069731105373,1
346,41,226.73170731707316,100.81673167133494,395.6195452780497,442.46420674585687,622.3512525951229,482.0107963460655,0.4,0.49,1,0.937,0.0345,0.5935,2,546.8333333333334,370.0716897515339,622.3512525951229,482.0107963460655,0,253,715.8458382220696,325.85325228408936,0
347,26,207.25,118.43297763844195,676.6350596172927,494.36128146322613,883.8850596172927,547.5576210918605,0.4,0.49,1,0.921,0.0145,0.765,0,323.0416666666667,233.40714234406414,883.8850596172927,547.5576210918605,0,141,550.9821994984978,301.72620335786837,2
348,37,226.6081081081081,107.41414768757312,706.6478787215057,404.47160702636774,933.2559868296138,435.14058705347156,0.5,0.5,1,0.8884,0.0724,0.6983,0,490.125,330.3355695980478,933.2559868296138,435.14058705347156,0,234,451.75736924464485,208.508380218111,1
349,27,197.57407407407408,93.96006871555358,624.0646288187685,453.86232487187067,821.6387028928425,489.8756304432077,0.5,0.67,2,0.944,0.0175,0.3624,2,314.2083333333333,254.6627228915837,821.6387028928425,489.8756304432077,1,142,572.0113980690631,243.37018631286412,0
350,19,191.23684210526315,103.18702596193869,579.9787515463024,466.32079893368314,771.2155936515655,533.5172775820039,0.5,0.5,1,0.9344,0.0365,0.4534,3,217.70833333333334,173.57052581171595,771.2155936515655,533.5172775820039,0,101,507.93454570848485,245.40281516839198,0
351,24,199.77083333333334,99.01588458073562,605.1587114650739,371.7461646938568,804.9295447984074,437.2205719053672,0.4,0.49,1,0.9208,0.0179,0.8374,0,281.375,212.16494418651416,804.9295447984074,437.2205719053672,0,132,417.745274531816,212.6181823846067,0
352,22,190.52272727272728,97.60128506893462,716.470491259838,487.91351268158377,906.9932185325655,532.6246967657491,0.7,0.64,2,0.8504,0.0362,0.5014,0,252.79166666666666,225.7161250270397,906.9932185325655,532.6246967657491,0,113,435.3659383991755,209.3522362438956,2
353,22,233.8181818181818,98.87912104439641,684.8509646225607,499.74061939938656,918.6691464407425,558.3572291504281,0.4,0.66,2,0.9436,0.0223,0.3092,2,306.6666666666667,210.48667152313683,918.6691464407425,558.3572291504281,1,142,433.3838376082706,259.02713771949334,0
354,32,220.875,121.18213306836945,560.6521628422414,544.4486245261354,781.5271628422414,636.9004900163975,0.6,0.49,1,0.9359,0.0354,0.5063,2,411.75,265.22510093629273,781.5271628422414,636.9004900163975,0,197,618.2474404610596,454.79334561419057,2
355,51,210.11764705882354,113.20390193836744,27.175810169428498,545.6479401944957,237.293457228252,613.5663982347734,0.7,0.64,2,0.9291,0.02,0.6508,1,625.75,447.3160934954163,237.293457228252,613.5663982347734,0,296,1043.2433332076664,559.3855336304131,1
356,12,259.0416666666667,110.61691746995825,1009.0756182476035,271.2364989498297,1268.1172849142702,323.84859319117544,0.1,0.3,1,0.8364,0.0578,0.6854,0,183.625,100.90571610006376,1268.1172849142702,323.84859319117544,1,84,252.96031802466905,174.05739942442574,0
357,14,218.5,121.45193052632564,704.4685586718406,359.80382598139914,922.9685586718406,397.8058005754393,0.2,0.4,1,0.8725,0.0428,0.2471,3,181.91666666666666,126.33682383040804,922.9685586718406,397.8058005754393,0,86,329.08419050736126,243.55211468773524,0
358,27,253.11111111111111,86.9859858160788,631.5792921068127,354.2223102676425,884.6904032179237,364.66740755397205,0.7,0.78,2,0.9314,0.0251,0.2644,4,405.75,272.73701466186554,884.6904032179237,364.66740755397205,0,186,334.658246689072,150.04670079348577,0
359,33,247.6060606060606,118.96483804276698,619.0330158012265,444.915245280703,866.6390764072871,519.5957198799293,0.2,0.4,1,0.9374,0.0234,0.5723,1,477.0,274.5695874151639,866.6390764072871,519.5957198799293,0,225,379.35471307533356,280.0326414192859,0
360,18,245.11111111111111,115.37168865544908,686.1412579726322,370.97450842447984,931.2523690837432,404.6408310756347,0.4,0.49,1,0.8016,0.0906,0.5391,0,259.1666666666667,154.27307138822235,931.2523690837432,404.6408310756347,0,121,315.2904977338198,210.90261310325798,2
361,38,194.47368421052633,111.70667341939154,468.27989075783177,367.93873019105376,662.7535749683582,407.1578192241902,0.6,0.8,2,0.9221,0.0389,0.3607,1,437.5,322.9081396723636,662.7535749683582,407.1578192241902,0,204,636.7935516775158,308.19601971168333,2
362,20,215.65,137.2258266508167,630.6002805501741,444.8764777652321,846.2502805501741,504.8337534137751,0.2,0.4,1,0.9504,0.0311,0.4756,3,252.41666666666666,158.336513125965,846.2502805501741,504.8337534137751,0,114,413.8902756929962,273.4279064875808,0
363,39,221.94871794871796,111.17650524669844,424.6426901911656,490.51441794631563,646.5914081398836,564.9001345207934,1.1,1.51,5,0.9229,0.0084,0.8794,0,510.6666666666667,341.96121449986435,646.5914081398836,564.9001345207934,0,237,640.7356938638217,313.82332145716833,0
364,39,227.5897435897436,111.65600055038965,559.0185776181396,438.0254818628306,786.6083212078829,495.47840826720284,0.5,0.5,1,0.8409,0.0669,0.5225,0,520.5833333333334,330.5252028548235,786.6083212078829,495.47840826720284,0,246,440.3752860816434,224.3121489585026,0
365,32,215.359375,107.20593750865376,596.4418998882509,439.33826495370306,811.8012748882509,501.6883115028821,0.4,0.49,1,0.9556,0.0146,0.2621,3,409.0416666666667,280.9328551401958,811.8012748882509,501.6883115028821,0,191,528.5652454042661,285.5332733923541,0
366,56,210.79464285714286,113.62716196221189,204.43859002278688,474.4636389583853,415.2332328799298,553.9362923736918,0.4,0.49,1,0.9151,0.0328,0.5156,1,689.375,473.5811759438221,415.2332328799298,553.9362923736918,0,318,798.0802407417725,456.3940987098871,1
367,26,226.67307692307693,116.13900344544797,493.18399931761695,419.18896647574195,719.8570762406939,479.1445748651149,0.8,1.08,3,0.9369,0.0207,0.6206,1,350.625,237.29939993251844,719.8570762406939,479.1445748651149,0,157,449.9675555361897,244.37214893783332,1
368,19,211.71052631578948,131.33477871349612,786.2864921807022,342.1926442329851,997.9970184964917,410.8264202048412,0.3,0.46,1,0.866,0.0812,0.5979,0,232.79166666666666,148.33302317383306,997.9970184964917,410.8264202048412,1,112,332.8806927187696,202.5085223356644,2
369,33,216.04545454545453,126.10225310007193,333.23311615499335,462.43241108501496,549.278570700448,559.1719073136702,0.3,0.46,1,0.9429,0.0263,0.2903,2,420.7916666666667,257.74870338611254,549.278570700448,559.1719073136702,0,188,624.1046978855381,358.4317902489138,2
370,40,209.725,124.39664133327717,387.106388688509,566.004303572194,596.8313886885089,653.8512536240727,0.8,0.87,3,0.9126,0.0387,0.571,2,488.1666666666667,305.41456343068444,596.8313886885089,653.8512536240727,0,231,704.4804079029223,460.7773425753392,1
371,38,210.30263157894737,122.48740748776909,388.42574981380835,453.74196370446634,598.7283813927558,504.43598979264254,0.5,0.67,2,0.9246,0.0093,0.7645,0,465.9583333333333,323.2374938501961,598.7283813927558,504.43598979264254,0,212,713.4210337398483,350.01576340954216,2
372,27,195.37037037037038,113.86416473576722,651.8150198731112,395.5229671638125,847.1853902434815,427.15801063303934,0.2,0.4,1,0.8754,0.0489,0.6061,0,314.25,239.2355446695439,847.1853902434815,427.15801063303934,2,138,474.9986018623451,229.84398312412654,0
373,42,212.17857142857142,119.87164869085578,501.3080423223624,422.14529283060625,713.4866137509338,477.1943436855935,0.6,0.49,1,0.9412,0.0274,0.3026,3,520.625,334.535942575682,713.4866137509338,477.1943436855935,0,244,597.5807736168953,340.38369350533816,0
374,35,224.82857142857142,114.79621340551655,518.2443809056128,401.1776886120584,743.0729523341843,453.3351144489262,0.6,0.8,2,0.9413,0.0294,0.2402,5,466.5833333333333,301.9900545639799,743.0729523341843,453.3351144489262,0,218,467.7386058276879,302.52085194724907,2
375,63,225.36507936507937,102.14443579890312,180.42101206143258,551.8275454702369,405.78609142651186,621.8760386609239,0.4,0.49,1,0.9184,0.0106,0.763,0,836.5833333333334,558.0494240855573,405.78609142651186,621.8760386609239,0,389,950.4421698990328,530.0292257013551,0
376,19,200.81578947368422,109.9161415432017,503.44526610099695,286.6256597574544,704.2610555746811,337.4305014444994,0.2,0.4,1,0.8657,0.0617,0.6265,0,221.54166666666666,175.7296050676215,704.2610555746811,337.4305014444994,1,96,427.5279949546991,193.52237022401917,0
377,21,189.76190476190476,129.3705106465276,673.3965654260746,506.30283588500566,863.1584701879792,592.6907913730187,0.4,0.49,1,0.9648,0.0092,0.4627,0,233.33333333333334,150.2925388108878,863.1584701879792,592.6907913730187,0,109,510.7832432453896,270.8080265403493,1
378,46,220.95652173913044,126.31227805681321,497.69763749086536,471.5379811867251,718.6541592299958,543.0752546345925,0.3,0.46,1,0.9462,0.0366,0.4858,2,593.0,368.51322907054504,718.6541592299958,543.0752546345925,0,273,648.713966824402,348.50697339361255,1
379,32,225.515625,129.4760767221473,613.662481901981,479.9769788718115,839.178106901981,537.834761285795,0.4,0.66,2,0.9336,0.0084,0.7737,0,425.375,255.93465352507465,839.178106901981,537.834761285795,0,194,496.0403588630477,361.93871022469074,0
380,27,240.83333333333334,132.16249818282765,868.0390497525875,430.5115790481968,1108.8723830859208,490.86175699984193,0.7,0.64,2,0.849,0.0654,0.5593,0,381.125,226.1758280814582,1108.8723830859208,490.86175699984193,0,165,401.28651567175837,227.89778280353542,0
381,25,195.34,106.99025376173289,675.8797870170478,392.0459359180916,871.2197870170478,418.69848699865264,0.5,0.67,2,0.9285,0.0302,0.3284,2,289.125,218.2274353551053,871.2197870170478,418.69848699865264,0,131,496.48504529678826,250.2634813168313,1
382,37,201.8918918918919,121.80162955102699,544.0362631543564,446.73083296370004,745.9281550462484,514.3041220065828,0.4,0.92,3,0.9439,0.0246,0.1558,5,437.0833333333333,298.9473081590727,745.9281550462484,514.3041220065828,0,193,649.6981099551497,359.2313525933132,0
383,31,247.01612903225808,112.81060947810742,627.1844580557639,472.8866944083125,874.2005870880223,550.9187137315381,0.4,0.49,1,0.9198,0.0208,0.6158,1,443.0416666666667,264.95600722363116,874.2005870880223,550.9187137315381,0,211,424.9933862844502,316.7676866514605,0
384,19,231.02631578947367,100.50772079327125,742.7840100669035,411.87996199456387,973.8103258563773,441.6803776495409,0.4,0.49,1,0.7066,0.1175,0.57,0,259.0416666666667,205.49741060142068,973.8103258563773,441.6803776495409,0,111,325.77151051795295,171.87541530692252,0
385,23,185.5,93.91149857827524,688.0187250293644,486.84815921354357,873.5187250293645,536.029360187987,0.3,0.64,2,0.9307,0.0245,0.3628,2,254.125,230.25566632550002,873.5187250293645,536.029360187987,0,112,536.7754616231409,240.9022125308478,1
386,46,284.6847826086956,129.03973767357786,177.3434077789785,739.6961488983131,462.0281903876741,839.8555536630016,2.1,0.94,4,0.9462,0.0322,0.1833,5,754.9583333333334,380.6460220430817,462.0281903876741,839.8555536630016,0,365,838.051369399311,598.1072668890849,0
387,28,211.19642857142858,127.73286433061007,606.0258376494385,493.1653348225492,817.222266220867,569.5773448711319,0.4,0.49,1,0.9467,0.0221,0.6851,1,348.7083333333333,221.67830091649077,817.222266220867,569.5773448711319,0,158,564.3520222543883,380.36242679250057,1
388,19,211.21052631578948,97.8890773689488,693.8978274143699,368.96642183609043,905.1083537301594,375.62401116220894,0.5,0.67,2,0.9026,0.0442,0.6256,0,234.33333333333334,173.5078448434601,905.1083537301594,375.62401116220894,0,109,381.7881101740275,215.41394548616515,2
389,17,210.7058823529412,110.4287178686043,795.874244815781,427.72471885695074,1006.5801271687222,471.79514690704286,0.3,0.46,1,0.9347,0.0293,0.3049,2,205.75,138.36779189295945,1006.5801271687222,471.79514690704286,2,101,372.2704741117519,236.5398893775297,0
390,36,204.34722222222223,129.35737638657213,581.508678979935,518.9317972675235,785.8559012021573,594.4917765868564,0.5,0.67,2,0.9434,0.0301,0.2608,5,429.875,267.87505832943833,785.8559012021573,594.4917765868564,0,193,620.7872918484959,383.8920628074972,2
391,19,197.60526315789474,111.03266221055104,534.6074729932884,304.3547250602244,732.2127361511832,338.0098118420812,0.5,0.67,2,0.9164,0.0136,0.746,0,222.54166666666666,163.22919192724757,732.2127361511832,338.0098118420812,0,101,455.8765395577614,262.2025096627887,2
392,16,176.0625,96.41947336378684,606.9843167779491,360.4218944794044,783.0468167779491,388.57258627233006,0.2,0.4,1,0.8857,0.0652,0.624,0,169.16666666666666,150.55457666758446,783.0468167779491,388.57258627233006,1,78,430.5234438084421,201.89718138618042,0
393,27,196.38888888888889,114.21554779461809,600.2730678074057,491.690845389112,796.6619566962946,551.5009004978241,0.3,0.46,1,0.9708,0.0111,0.3993,2,306.0416666666667,224.57900042202422,796.6619566962946,551.5009004978241,0,140,628.2675540524442,299.04899376793685,2
394,28,197.875,129.32763107980554,544.5502940358908,386.48026392047933,742.4252940358908,463.0532680819523,0.4,0.49,1,0.9484,0.0362,0.3157,5,326.0416666666667,222.48234558549183,742.4252940358908,463.0532680819523,0,150,601.957028865222,328.4674688851817,0
395,61,232.0,111.1961787290122,340.2132718680831,489.56714610520606,572.2132718680831,544.522187076654,0.7,0.78,2,0.9381,0.0203,0.8012,0,826.5,502.0409179871033,572.2132718680831,544.522187076654,1,390,742.2915681497815,423.8644401164662,0
396,21,224.73809523809524,129.9403360381418,696.7581374763143,497.74320083027317,921.4962327144096,585.6464714416044,0.2,0.4,1,0.7783,0.0992,0.7066,0,277.375,169.90905962210098,921.4962327144096,585.6464714416044,1,124,371.59398525966606,216.8035058217138,0
397,24,234.22916666666666,105.39103566862579,601.8051378823534,428.97471993408476,836.0343045490202,464.22317818443963,0.2,0.4,1,0.9379,0.0189,0.4035,2,333.2083333333333,229.08927102163082,836.0343045490202,464.22317818443963,0,151,385.82102626695314,244.64263076873323,2
398,45,216.72222222222223,126.24493633654099,462.44322706419655,422.62095997626017,679.1654492864188,489.95863549163494,0.5,0.5,1,0.9363,0.0359,0.3646,3,567.125,360.17982343314753,679.1654492864188,489.95863549163494,0,260,597.0804921166601,345.11496513306975,0
399,43,191.2325581395349,105.4352192182264,308.60055105845464,490.39425745751305,499.83310919798936,527.018434893236,0.5,0.67,2,0.9368,0.0228,0.5743,2,481.0,358.4997094373532,499.83310919798936,527.018434893236,0,231,766.1133885455354,368.65395571416764,0
400,29,226.93103448275863,128.96455835896523,677.7411308372929,436.00636159130045,904.6721653200514,491.05642480304243,0.6,0.66,2,0.8547,0.0637,0.5749,0,385.9166666666667,227.69541363165158,904.6721653200514,491.05642480304243,0,178,349.57075020345593,225.26479921602825,2
401,23,227.82608695652175,100.3777223568938,561.3747987052687,498.40850757416126,789.2008856617904,537.4301610191445,0.3,0.46,1,0.9561,0.0159,0.2709,1,312.9166666666667,234.78259742910154,789.2008856617904,537.4301610191445,2,137,440.4517657227706,214.12769325255329,2
402,47,206.74468085106383,123.70817033598415,292.18835406634173,554.0298329553755,498.9330349174056,649.563783531844,0.3,0.46,1,0.9084,0.0413,0.4694,3,574.9166666666666,372.0970322226299,498.9330349174056,649.563783531844,0,263,816.7446863341894,452.9313693754933,1
403,57,219.94736842105263,120.58071054788442,261.69541323400324,592.008481078182,481.64278165505584,675.5640672383098,0.8,0.87,2,0.931,0.0063,0.7332,0,734.0,466.55827610278226,481.64278165505584,675.5640672383098,0,336,792.5750442925245,428.97964305548635,2
404,27,241.46296296296296,84.96894050463446,792.6655616585203,457.68495240558735,1034.1285246214834,472.5063293110744,0.4,0.49,1,0.9241,0.0271,0.6127,0,387.2916666666667,267.0412310809367,1034.1285246214834,472.5063293110744,0,173,403.65839203185243,184.75910138509096,1
405,26,261.0,104.03642113739267,841.8771073160568,417.4663755878573,1102.8771073160567,449.64151229256765,1.0,0.89,3,0.8999,0.0287,0.3209,2,400.4166666666667,231.96549970966709,1102.8771073160567,449.64151229256765,0,188,316.87791812135333,214.68937294293488,2
406,19,237.31578947368422,103.68312182169537,854.1917778594034,489.70451657694224,1091.5075673330878,528.1222342312708,0.5,0.67,2,0.9567,0.0226,0.4209,2,267.6666666666667,173.90374892131823,1091.5075673330878,528.1222342312708,0,124,330.19220502515964,193.73231886379332,0
407,39,243.53846153846155,121.4451118298992,443.8825528626425,520.8197249096426,687.4210144011041,554.9254056929049,0.2,0.4,1,0.9374,0.0054,0.6725,0,566.25,344.24588474906517,687.4210144011041,554.9254056929049,1,246,591.1935370980332,369.9888882441977,0
408,19,232.60526315789474,108.21185105681019,689.2178181207437,415.42541412665935,921.8230812786384,461.7472976255667,0.1,0.3,1,0.8009,0.1024,0.6731,0,265.7916666666667,180.2783101130644,921.8230812786384,461.7472976255667,1,116,303.16139319153643,190.03067836617637,1
409,31,216.5,108.91688159681306,666.4913292345029,378.3946204201991,882.9913292345029,410.49333891221363,0.2,0.4,1,0.924,0.0258,0.3259,0,390.625,263.3969694997774,882.9913292345029,410.49333891221363,0,183,487.4464080794364,271.1957277126296,0
410,53,230.1509433962264,121.55154915871533,366.3142203276935,492.1190045068017,596.4651637239199,561.1931590135969,0.8,0.6,2,0.9188,0.0367,0.4488,2,715.25,439.723089947905,596.4651637239199,561.1931590135969,0,334,708.0898484534933,486.9629920190211,0
411,47,189.39361702127658,126.65432669236326,276.82108295963843,498.7902629150394,466.21469998091504,587.017091653674,0.6,0.92,3,0.9317,0.0091,0.7502,0,516.0416666666666,352.7771049315543,466.21469998091504,587.017091653674,1,246,800.7137326407952,437.0953815893357,0
412,21,224.11904761904762,122.8285588748946,785.793744339149,401.4599684390468,1009.9127919581965,408.7804079066998,0.6,0.66,2,0.8354,0.0362,0.6025,0,270.7083333333333,171.4796463059748,1009.9127919581965,408.7804079066998,0,126,371.010763456953,219.37629986236976,1
413,33,228.13636363636363,113.63366663466186,452.0627148585293,399.4641117315172,680.1990784948929,440.94454718696556,0.2,0.4,1,0.9365,0.0315,0.417,1,436.5416666666667,271.40363992380225,680.1990784948929,440.94454718696556,1,213,607.2245335848512,289.6264888990272,2
414,33,193.12121212121212,125.83376662395983,469.8088635987569,357.64260903831314,662.930075719969,408.67613870146414,0.4,0.66,2,0.9465,0.0437,0.3197,4,368.3333333333333,245.8025404443349,662.930075719969,408.67613870146414,0,175,652.7111942982356,327.2220740695263,0
415,155,366.3709677419355,70.78271701549562,-1822.6086220897696,1449.0915587855145,-1456.2376543478342,1477.6676946484395,1.6,1.2,4,0.9525,0.0186,-0.1738,7,3278.7916666666665,1548.188275295963,-1456.2376543478342,1477.6676946484395,0,1602,2804.7701109276873,1488.4737057878415,0
416,26,226.25,119.07393065460828,606.7388572743562,464.3681763426384,832.9888572743564,526.4034056746628,0.6,0.66,2,0.9029,0.0471,0.6242,0,345.625,196.38335437353138,832.9888572743564,526.4034056746628,0,164,386.45008406051994,262.14522368679604,2
